Category_actor,Nominee_actor,Winner_actor,Year_actor,Rating_IMDB_actor,Rating_rtaudience_actor,Rating_rtcritic_actor,Oscarstat_totalnoms_actor,Nom_BAFTA_actor,Win_BAFTA_actor,Nom_GoldenGlobe_comedy-leadacting_actor,Win_GoldenGlobe_comedy-leadacting_actor,Nom_GoldenGlobe_drama-leadacting_actor,Win_GoldenGlobe_drama-leadacting_actor,Nom_GoldenGlobe_supportingacting_actor,Win_GoldenGlobe_supportingacting_actor,Oscarstat_previousnominations_acting_actor,Oscarstat_previouswins_acting_actor,Oscarstat_previousnominee_acting_actor,Oscarstat_previouswinner_acting_actor,Nom_Oscar_bestfilm_actor,Age_actor,Genre_action_actor,Genre_adventure_actor,Genre_biography_actor,Genre_crime_actor,Genre_comedy_actor,Genre_drama_actor,Genre_horror_actor,Genre_fantasy_actor,Genre_sci-fi_actor,Genre_mystery_actor,Genre_music_actor,Genre_romance_actor,Genre_history_actor,Genre_thriller_actor,Genre_war_actor,Genre_sport_actor,Genre_family_actor,Genre_filmnoir_actor,Genre_western_actor,Female_actor,Category_director,Nominee_director,Winner_director,Release_date_director,Rating_rtaudience_director,Rating_rtcritic_director,Win_GoldenGlobe_bestdirector_director,Win_BAFTA_director,Win_DGA_director,Nom_GoldenGlobe_bestdirector_director,Nom_BAFTA_director,Nom_DGA_director,Oscarstat_previouswins_bestdirector_director,Oscarstat_previousnominations_bestdirector_director,Release_Q1_director,Release_Q2_director,Release_Q3_director,Release_Q4_director,Category_film,Film_film,Winner_film,Nom_BAFTA_film,Win_BAFTA_film,Nom_GoldenGlobe_bestcomedy_film,Nom_GoldenGlobe_bestdrama_film,Win_GoldenGlobe_bestcomedy_film,Win_GoldenGlobe_bestdrama_film,Nowin_PGA_film,Win_PGA_film,Nonom_PGA_film,Nom_PGA_film,budget,genres,homepage,id,keywords,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count
Supporting Actress,Jennifer Connelly,1,2002,8.2,93,75,8,1,1,0,0,0,0,1,1,0,0,0,0,1,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Ron Howard,1,1/4/2002,93,75,0,0,1,1,1,1,0,0,1,0,0,0,Picture,A Beautiful Mind,1,1,0,0,1,0,1,1,0,0,1,60000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.abeautifulmind.com/,453,"[{""id"": 30, ""name"": ""individual""}, {""id"": 222, ""name"": ""schizophrenia""}, {""id"": 1700, ""name"": ""massachusetts""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 2304, ""name"": ""market economy""}, {""id"": 2305, ""name"": ""economic theory""}, {""id"": 2307, ""name"": ""princeton university""}, {""id"": 2309, ""name"": ""nobel prize""}, {""id"": 2461, ""name"": ""mathematical theorem""}, {""id"": 2462, ""name"": ""m.i.t.""}, {""id"": 6009, ""name"": ""mathematics""}, {""id"": 6262, ""name"": ""delusion""}]",en,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",59.248437,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/2001,313542341,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I need to believe that something extra ordinary is possible...,7.7,3009
Supporting Actor,Ian McKellen,0,2002,8.8,95,91,12,1,0,0,0,0,0,0,0,1,0,1,0,1,63,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Director,Peter Jackson,0,12/19/2001,95,91,0,1,0,1,1,1,0,0,0,0,0,1,Picture,The Lord of the Rings: The Fellowship of the Ring,0,1,1,0,1,0,0,1,0,0,1,93000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://www.lordoftherings.net/,120,"[{""id"": 603, ""name"": ""elves""}, {""id"": 604, ""name"": ""dwarves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 2407, ""name"": ""fireworks""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 4587, ""name"": ""password""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",138.049577,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Saul Zaentz Company"", ""id"": 5237}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/18/2001,871368364,178,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One ring to rule them all,8,8705
Actor,Adrien Brody,1,2003,8.5,95,96,7,1,0,0,0,1,0,0,0,0,0,0,0,1,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Director,Roman Polanski,1,3/28/2003,95,96,0,1,0,0,1,1,0,1,1,0,0,0,Picture,The Pianist,0,1,1,0,1,0,0,1,0,1,0,35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",http://www.thepianistmovie.com/,423,"[{""id"": 30, ""name"": ""individual""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 1224, ""name"": ""radio station""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1468, ""name"": ""child murderer""}, {""id"": 1899, ""name"": ""hunger""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2156, ""name"": ""homeland""}, {""id"": 2428, ""name"": ""deportation""}, {""id"": 2430, ""name"": ""hiding place""}, {""id"": 2431, ""name"": ""ghetto riot""}, {""id"": 2433, ""name"": ""jew persecution""}, {""id"": 2434, ""name"": ""liberation""}, {""id"": 2435, ""name"": ""warsaw ghetto""}, {""id"": 2436, ""name"": ""polish resistance""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5783, ""name"": ""classical music""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 14743, ""name"": ""pianist""}]",en,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,50.587541,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Canal+Polska"", ""id"": 250}, {""name"": ""Heritage Films"", ""id"": 260}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Agencja Produkcji Filmowej"", ""id"": 266}, {""name"": ""Beverly Detroit"", ""id"": 267}, {""name"": ""FilmFernsehFonds Bayern"", ""id"": 268}, {""name"": ""Filmboard Berlin-Brandenburg (FBB)"", ""id"": 269}, {""name"": ""Mainstream S.A."", ""id"": 271}, {""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""Telewizja Polska (TVP)"", ""id"": 19150}, {""name"": ""Runteam"", ""id"": 31087}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/24/2002,120072577,150,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Music was his passion. Survival was his masterpiece.,8,1864
Actor,Daniel Day-Lewis,0,2003,7.5,81,75,9,1,1,0,0,1,0,0,0,2,1,1,1,1,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Martin Scorsese,0,12/20/2002,81,75,1,0,0,1,1,1,0,1,0,0,0,1,Picture,Gangs of New York,0,1,0,0,1,0,0,1,0,0,1,100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 80, ""name"": ""Crime""}]",http://video.movies.go.com/gangsofnewyork/,3131,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1857, ""name"": ""irish-american""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2987, ""name"": ""gang war""}, {""id"": 3430, ""name"": ""pickpocket""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 3882, ""name"": ""gang of thieves""}, {""id"": 4452, ""name"": ""butcher""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10726, ""name"": ""gang""}]",en,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",46.160048,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Alberto Grimaldi Productions"", ""id"": 7381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",12/14/2002,193772504,167,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,America was born in the streets.,7.1,1910
Actress,Nicole Kidman,1,2003,7.6,84,81,9,1,1,0,0,1,1,0,0,1,0,1,0,1,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Director,Stephen Daldry,0,2/14/2003,84,81,0,0,0,1,1,1,0,1,1,0,0,0,Picture,The Hours,0,1,0,0,1,0,1,1,0,1,0,25000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,590,"[{""id"": 212, ""name"": ""london england""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 237, ""name"": ""gay""}, {""id"": 496, ""name"": ""poetry""}, {""id"": 740, ""name"": ""aids""}, {""id"": 793, ""name"": ""drowning""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1587, ""name"": ""way of life""}, {""id"": 1824, ""name"": ""self-destruction""}, {""id"": 2065, ""name"": ""province""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 2875, ""name"": ""sense of life""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 6262, ""name"": ""delusion""}]",en,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",20.953265,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/27/2002,41597830,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The time to hide is over. The time to regret is gone. The time to live is now.,7,451
Supporting Actor,Ed Harris,0,2003,7.6,84,81,9,1,0,0,0,0,0,1,0,3,0,1,0,1,53,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Director,Stephen Daldry,0,2/14/2003,84,81,0,0,0,1,1,1,0,1,1,0,0,0,Picture,The Hours,0,1,0,0,1,0,1,1,0,1,0,25000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,590,"[{""id"": 212, ""name"": ""london england""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 237, ""name"": ""gay""}, {""id"": 496, ""name"": ""poetry""}, {""id"": 740, ""name"": ""aids""}, {""id"": 793, ""name"": ""drowning""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1587, ""name"": ""way of life""}, {""id"": 1824, ""name"": ""self-destruction""}, {""id"": 2065, ""name"": ""province""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 2875, ""name"": ""sense of life""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 6262, ""name"": ""delusion""}]",en,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",20.953265,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/27/2002,41597830,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The time to hide is over. The time to regret is gone. The time to live is now.,7,451
Supporting Actress,Julianne Moore,0,2003,7.6,84,81,9,1,0,0,0,0,0,0,0,2,0,1,0,1,43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Director,Stephen Daldry,0,2/14/2003,84,81,0,0,0,1,1,1,0,1,1,0,0,0,Picture,The Hours,0,1,0,0,1,0,1,1,0,1,0,25000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,590,"[{""id"": 212, ""name"": ""london england""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 237, ""name"": ""gay""}, {""id"": 496, ""name"": ""poetry""}, {""id"": 740, ""name"": ""aids""}, {""id"": 793, ""name"": ""drowning""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1587, ""name"": ""way of life""}, {""id"": 1824, ""name"": ""self-destruction""}, {""id"": 2065, ""name"": ""province""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 2386, ""name"": ""empowerment""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 2875, ""name"": ""sense of life""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 2982, ""name"": ""leaving one's family""}, {""id"": 6262, ""name"": ""delusion""}]",en,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",20.953265,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/27/2002,41597830,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The time to hide is over. The time to regret is gone. The time to live is now.,7,451
Actress,Renée Zellweger,0,2003,7.2,83,86,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Rob Marshall,0,1/24/2003,83,86,0,0,1,1,1,1,0,0,1,0,0,0,Picture,Chicago,1,1,0,1,0,1,0,0,1,0,1,45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",empty,1574,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165675, ""name"": ""prison matron""}, {""id"": 165676, ""name"": ""jazz age""}, {""id"": 165686, ""name"": ""nude man murdered""}]",en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,32.217425,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Storyline Entertainment"", ""id"": 8797}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2002,306776732,113,"[{""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If You Can't Be Famous, Be Infamous",6.9,677
Supporting Actor,John C. Reilly,0,2003,7.2,83,86,12,0,0,0,0,0,0,1,0,0,0,0,0,1,38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Rob Marshall,0,1/24/2003,83,86,0,0,1,1,1,1,0,0,1,0,0,0,Picture,Chicago,1,1,0,1,0,1,0,0,1,0,1,45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",empty,1574,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165675, ""name"": ""prison matron""}, {""id"": 165676, ""name"": ""jazz age""}, {""id"": 165686, ""name"": ""nude man murdered""}]",en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,32.217425,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Storyline Entertainment"", ""id"": 8797}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2002,306776732,113,"[{""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If You Can't Be Famous, Be Infamous",6.9,677
Supporting Actress,Catherine Zeta-Jones,1,2003,7.2,83,86,12,1,1,1,0,0,0,0,0,0,0,0,0,1,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Rob Marshall,0,1/24/2003,83,86,0,0,1,1,1,1,0,0,1,0,0,0,Picture,Chicago,1,1,0,1,0,1,0,0,1,0,1,45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",empty,1574,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165675, ""name"": ""prison matron""}, {""id"": 165676, ""name"": ""jazz age""}, {""id"": 165686, ""name"": ""nude man murdered""}]",en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,32.217425,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Storyline Entertainment"", ""id"": 8797}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2002,306776732,113,"[{""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If You Can't Be Famous, Be Infamous",6.9,677
Supporting Actress,Queen Latifah,0,2003,7.2,83,86,12,1,0,0,0,0,0,1,0,0,0,0,0,1,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Rob Marshall,0,1/24/2003,83,86,0,0,1,1,1,1,0,0,1,0,0,0,Picture,Chicago,1,1,0,1,0,1,0,0,1,0,1,45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",empty,1574,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165675, ""name"": ""prison matron""}, {""id"": 165676, ""name"": ""jazz age""}, {""id"": 165686, ""name"": ""nude man murdered""}]",en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,32.217425,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Storyline Entertainment"", ""id"": 8797}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2002,306776732,113,"[{""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If You Can't Be Famous, Be Infamous",6.9,677
Actor,Sean Penn,1,2004,8,89,87,6,0,0,0,0,1,1,0,0,3,0,1,0,1,44,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Director,Clint Eastwood,0,10/15/2003,89,87,0,0,0,1,0,1,1,1,0,0,0,1,Picture,Mystic River,0,0,0,0,1,0,0,1,0,0,1,25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",empty,322,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 1679, ""name"": ""arbitrary law""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 1682, ""name"": ""workers' quarter""}, {""id"": 11445, ""name"": ""reference to sprite""}, {""id"": 208349, ""name"": ""child""}]",en,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",31.242999,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/7/2003,156822020,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"We bury our sins, we wash them clean.",7.6,1422
Supporting Actor,Tim Robbins,1,2004,8,89,87,6,1,0,0,0,0,0,1,1,0,0,0,0,1,46,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Director,Clint Eastwood,0,10/15/2003,89,87,0,0,0,1,0,1,1,1,0,0,0,1,Picture,Mystic River,0,0,0,0,1,0,0,1,0,0,1,25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",empty,322,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 1679, ""name"": ""arbitrary law""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 1682, ""name"": ""workers' quarter""}, {""id"": 11445, ""name"": ""reference to sprite""}, {""id"": 208349, ""name"": ""child""}]",en,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",31.242999,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/7/2003,156822020,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"We bury our sins, we wash them clean.",7.6,1422
Supporting Actress,Marcia Gay Harden,0,2004,8,89,87,6,0,0,0,0,0,0,0,0,1,1,1,1,1,45,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Director,Clint Eastwood,0,10/15/2003,89,87,0,0,0,1,0,1,1,1,0,0,0,1,Picture,Mystic River,0,0,0,0,1,0,0,1,0,0,1,25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",empty,322,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 1679, ""name"": ""arbitrary law""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 1682, ""name"": ""workers' quarter""}, {""id"": 11445, ""name"": ""reference to sprite""}, {""id"": 208349, ""name"": ""child""}]",en,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",31.242999,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/7/2003,156822020,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"We bury our sins, we wash them clean.",7.6,1422
